Time_[s],Eta_[m],F_-20m_[N],M_-20m_[Nm],F_sb_[N],M_sb_[Nm],GX_[m],GV_[m/s],GA_[m/s^2],GF_[N]
80.1,47.330653999999996,-630816.65,-4296835.0,-1329718.4,-34406656.0,-0.010642898000000001,-0.0128828,-0.11626383,-308957.53
80.11999499999999,47.31078,-638404.9,-4732963.0,-1325270.8,-34918332.0,-0.010921998,-0.014952803999999998,-0.09049839999999999,-303786.97
80.14,47.299186999999996,-646075.7,-5235034.7,-1321869.6,-35511300.0,-0.011238193,-0.016472473999999997,-0.061283387,-297914.22
80.15999599999999,47.28925,-654736.2000000001,-5723617.7,-1331418.9999999998,-36257297.0,-0.011577353,-0.017404288,-0.031514738,-292381.9
80.18,47.269375,-667933.2000000001,-6234681.6,-1321477.2,-36893310.0,-0.011930644499999999,-0.017767008,-0.0047272104,-288509.3
80.2,47.259438,-677006.1599999999,-6744246.999999999,-1331418.9999999998,-37672777.0,-0.012283935,-0.017548125,0.026276477000000003,-282764.22
80.22,47.2495,-685584.2,-7325751.0,-1323177.7,-38260965.0,-0.012626628,-0.01667885,0.0609001,-275104.12
80.24,47.229626,-697461.5,-7715419.0,-1329325.9000000001,-38978270.0,-0.012948123,-0.015246731000000001,0.08198091,-273104.0
80.25999499999999,47.21969,-703812.5599999999,-8202503.000000001,-1331026.5,-39523418.0,-0.013234289,-0.013314311,0.11085521400000001,-266741.84
80.28,47.20975,-707111.8,-8628141.0,-1320169.1,-39901200.0,-0.013476293500000002,-0.0108190505,0.13819638,-260017.97
80.299995,47.199814,-713050.5,-8954860.999999998,-1315329.0,-40235940.0,-0.013663538000000001,-0.0078359945,0.15919201,-254889.95
80.32,47.189873,-712803.04,-9214141.0,-1308788.2,-40393746.0,-0.0137871895,-0.0044714576,0.1772491,-249591.72
80.34,47.179935,-713875.3,-9393987.0,-1295314.5,-40360273.0,-0.013840183999999998,-0.00080673845,0.18844960000000002,-245740.39
80.36,47.17,-707771.6699999999,-9449439.0,-1285241.8,-40240723.0,-0.013817218999999999,0.003051848,0.19675417,-241399.67
80.38,47.160059999999994,-698203.86,-9537864.0,-1255939.7,-39743395.0,-0.013716532,0.007116809,0.20859349,-233569.34
80.4,47.150124,-688553.5,-9417966.999999998,-1236841.0000000002,-39203023.0,-0.01353282,0.011288085,0.20795467,-229462.67
80.42,47.140186,-675439.0,-9266596.0,-1209500.9,-38380516.0,-0.013266085,0.015428091000000001,0.20544201,-224228.27
80.439995,47.13025,-658530.33,-8987833.0,-1179021.4000000001,-37395418.0,-0.012916326499999999,0.01947429,0.19867061,-218972.58
80.46,47.120309999999996,-637332.7000000001,-8691087.0,-1137291.9,-36137746.0,-0.012487078,0.023376655,0.19079192,-212291.27
80.479996,47.110374,-614402.9,-8238473.0,-1100271.7,-34779652.0,-0.011981872,0.027028866000000002,0.17345881,-208120.77
80.5,47.100437,-588586.2400000001,-7739398.4,-1063251.5,-33244625.0,-0.011407773000000001,0.030330865,0.15655158,-202099.08
80.52,47.0905,-559470.4,-7228334.5,-1011841.8,-31475275.0,-0.010771848999999998,0.033282652,0.13815379,-195268.81
80.54,47.0905,-529859.6,-6514943.0,-970373.96,-29720272.999999996,-0.010081165,0.03575915,0.10851291,-192226.05
80.56,47.080563,-498599.2,-5894472.0,-912292.8,-27687912.0,-0.009344553,0.037697826000000004,0.0850472,-185331.95
80.58,47.070625,-461070.22000000003,-5160098.600000001,-870955.75,-25732066.000000004,-0.008576144,0.039123688,0.05770604,-179395.38
80.6,47.070625,-429397.43,-4445208.5,-813136.2000000001,-23584938.0,-0.0077830055000000006,0.03998671,0.028448438,-173756.69
80.61999499999999,47.060688,-395167.7,-3629903.8,-763557.9,-21533450.0,-0.0069810343,0.040205594,-0.006899171999999999,-170650.1
80.64,47.05075,-359205.87,-2964471.4,-702206.4,-19319373.0,-0.0061790636,0.039824113,-0.0309611,-162415.48
80.65999599999999,47.05075,-324068.85,-2173146.2,-658122.3,-17320486.0,-0.005391224,0.0388923,-0.062007375,-157713.03
80.68,47.040813,-289674.16000000003,-1551176.9,-593500.5,-15182923.0,-0.004628115,0.03742891,-0.08419545,-149499.7
80.7,47.040813,-260640.78,-828793.0,-551247.74,-13313152.0,-0.0038985687,0.035440207,-0.11421963,-145690.92
80.72,47.029216999999996,-228390.61000000002,-245790.34,-500492.16,-11452945.0,-0.0032131837,0.032951202,-0.13453385,-138562.77
80.74,47.029216999999996,-197955.02,293749.42000000004,-455099.88,-9755327.0,-0.002582559,0.030055698,-0.15403892,-132328.3
80.75999499999999,47.01928,-175190.19,848276.4,-419257.02,-8263335.999999999,-0.00201376,0.026747445,-0.17669547,-129030.195
80.78,47.01928,-149868.44,1204972.2,-370332.80000000005,-6814383.000000001,-0.0015156192999999998,0.023107741,-0.18627764,-121412.65
80.799995,47.01928,-128258.36000000002,1524199.8,-336844.54,-5618876.999999999,-0.0010899034,0.019286677,-0.19509326,-115284.56
80.82,47.009342,-111349.7,1771488.9000000001,-310289.43,-4643344.0,-0.000743678,0.015328031,-0.20033152,-109326.7
80.84,47.009342,-98152.69499999999,1939345.7000000002,-273661.68,-3796926.3000000003,-0.0004787096,0.011275577,-0.20441991,-104837.03
80.86,47.009342,-84543.29,1954332.9999999998,-251292.57,-3170481.2,-0.00029323171,0.0072481385,-0.19764851,-97283.32
80.88,47.009342,-78439.674,1927356.0,-224475.83,-2730535.1999999997,-0.00018724433999999998,0.0033520295,-0.19096227,-91729.74
80.9,46.999404999999996,-72501.02,1831437.7,-209563.1,-2505780.0,-0.00015721458000000002,-0.0003627196,-0.18005988,-86005.945
80.92,46.999404999999996,-71593.735,1644097.5,-201452.66999999998,-2477087.9999999995,-0.00019960954,-0.0038335712,-0.16617635,-80707.7
80.939995,46.999404999999996,-69449.22,1359340.5,-178952.76,-2505780.0,-0.00030912983,-0.006954211,-0.14522332,-73728.5
80.96,46.999404999999996,-71841.18000000001,1005642.2,-174897.53999999998,-2759227.3,-0.0004751767,-0.009643339,-0.12363146,-67877.03
80.979996,46.999404999999996,-78439.674,675923.46,-161685.4,-3108315.0,-0.0006924508,-0.0119134635,-0.10263583,-63472.473
81.0,46.999404999999996,-82316.29000000001,193335.08000000002,-160246.43999999997,-3562607.1999999997,-0.0009485869,-0.013664523,-0.07222837,-55769.812000000005
81.02,46.999404999999996,-87265.17,-320726.4,-160246.43999999997,-4083847.6999999997,-0.0012347528,-0.014790205,-0.040372934,-48067.152
81.04,46.999404999999996,-96997.955,-747862.0599999999,-150827.87,-4643344.0,-0.0015368168,-0.015340538999999999,-0.014479744,-43513.645
81.06,46.999404999999996,-104916.16,-1255928.7,-153313.32,-5236315.0,-0.0018441801999999998,-0.015340538999999999,0.014309394,-37726.01
81.08,46.999404999999996,-110277.43999999999,-1752005.5,-139970.35,-5738427.7,-0.002146244,-0.0147464285,0.045270495,-30853.197
81.1,46.999404999999996,-118443.085,-2209115.6999999997,-142848.25,-6297924.3,-0.0024306437,-0.013570717,0.072015435,-25448.568
81.11999499999999,47.009342,-123639.404,-2618266.6,-141147.67,-6766562.5,-0.0026850132,-0.011869687,0.09748275,-19937.549
81.14,47.009342,-129990.46,-3003438.0,-128851.21,-7106085.999999999,-0.0029022873,-0.009680862,0.121374324,-14235.026000000002
81.15999599999999,47.009342,-130072.93999999999,-3373622.3,-122964.61499999999,-7340405.300000001,-0.0030701007,-0.006997987,0.14628801,-6872.8154
81.18,47.009342,-131722.56000000003,-3620911.4,-103342.6,-7402571.3,-0.0031796209999999997,-0.0039148703000000005,0.1616195,-2489.5337
81.2,47.01928,-129413.08999999998,-3818742.6999999997,-93793.21999999999,-7369097.0,-0.0032237824,-0.0005128105,0.17797309,3936.4424
81.22,47.01928,-123391.96,-3937141.6,-79011.31,-7144342.3,-0.0031972856,0.0031706698,0.18959947,9873.021999999999
81.24,47.01928,-113329.25,-4018072.5,-48008.526000000005,-6661358.0,-0.0030948309999999997,0.0070792865,0.20088515,17469.293
81.25999499999999,47.029216999999996,-105246.08600000001,-3904169.6999999997,-29302.206,-6101861.3,-0.0029146525,0.011087963000000001,0.19935201,21171.676
81.28,47.029216999999996,-89162.23999999999,-3769285.0,-1177.3207000000002,-5303263.7,-0.0026514507,0.01507788,0.19884096,27214.646
81.299995,47.040813,-70109.06999999999,-3566957.5,33749.863,-4279910.600000001,-0.0023105245,0.01904278,0.19679676,34513.023
81.32,47.040813,-52623.043000000005,-3193775.6,62790.44300000001,-3151353.0,-0.0018918745000000002,0.022851337000000003,0.18329652,38406.91
81.34,47.05075,-28456.034000000003,-2877545.4,115639.06000000001,-1668926.0000000002,-0.0013990332000000001,0.026447263,0.17597148,46918.137
81.36,47.05075,-1979.5501,-2346998.0,150435.44,-200844.97,-0.0008355337,0.029793039,0.15765886,52067.43
81.38,47.060688,27301.296000000002,-1883893.1,204330.57,1597195.7,-0.00020844182,0.032807365,0.1432217,60536.098
81.4,47.070625,57241.99300000001,-1204972.2,249199.57000000004,3361762.2,0.00047341024,0.03539018,0.11490103,63983.145
81.42,47.070625,87430.13,-574010.4,304795.26,5365429.699999999,0.0012029565,0.037447672,0.09024288,70196.34
81.439995,47.080563,124876.625,151370.88,346917.18,7316495.0,0.001967832,0.038986105,0.06341276,76303.15
81.46,47.0905,158446.5,809309.7000000001,410100.07,9511443.000000002,0.0027592045,0.040011726000000004,0.03905272,84133.48
81.479996,47.0905,193418.55000000002,1635105.2,457716.1599999999,11558149.0,0.0035647084000000003,0.040449492999999996,0.0045142733,87686.914
81.5,47.100437,229545.33,2329013.4,517367.07,13753098.0,0.004373745,0.040274385,-0.021804791,95027.84
81.52,47.110374,264434.9,3067883.0,565768.07,15838060.0,0.0051721833,0.039561453999999996,-0.049657006,101432.55
81.54,47.120309999999996,298582.15,3796261.7,618616.6400000001,17899111.0,0.0059511904000000004,0.03826692,-0.07899978,106709.51
81.56,47.13025,332646.9,4433218.300000001,676305.36,19950600.0,0.006700168,0.03645332,-0.10250807,113880.21
81.58,47.140186,364154.75,5094155.0,723921.4500000001,21810807.0,0.00740675,0.03415818,-0.12635706,119901.91
81.6,47.150124,393188.13999999996,5647183.000000001,771275.94,23613629.0,0.008063872,0.031419024,-0.14713976,126115.1
81.61999499999999,47.160059999999994,419582.15,6206206.0,811435.67,25172568.0,0.008660934,0.028267115,-0.16719845,131243.11
81.64,47.17,446141.1,6582385.3,862452.9,26736291.0,0.009192637,0.02482128,-0.17699358,139477.73
81.65999599999999,47.179935,470473.07999999996,6982544.0,894371.3400000001,27941360.0,0.009651916,0.02115656,-0.18874772,145116.42
81.68,47.189873,486721.9,7271797.4,929167.7,29050790.0,0.010037003000000001,0.017266704,-0.19943719,149414.58
81.7,47.199814,504537.84,7453142.600000001,959516.4,29978502.0,0.010342601,0.013258028,-0.2007148,156117.17
81.72,47.20975,515095.46,7568544.0,984501.8,30662332.000000004,0.0105669405,0.00924935,-0.19999082,161819.7
81.74,47.21969,527467.65,7561050.3,1013934.8,31236174.0,0.01071179,0.005328226,-0.19126038,169309.58
81.75999499999999,47.229626,535963.2000000001,7436656.699999999,1030678.9999999999,31580480.0,0.010780682,0.0016259844,-0.17848414,176799.45
81.78,47.2495,536623.05,7381204.000000001,1042059.7000000001,31656992.000000004,0.010778915,-0.0018886435000000001,-0.17235154,179501.77
81.799995,47.259438,540169.74,7069469.699999999,1064690.4,31757414.0,0.010708256999999999,-0.0051093437,-0.14888583,188566.22
81.82,47.269375,539839.84,6799699.7,1065867.8,31532660.0,0.010577538999999999,-0.007892279,-0.12882714,194630.47
81.84,47.28925,534313.6,6448999.0,1087059.6,31341379.0,0.010395594000000001,-0.010268717,-0.108555496,199545.7
81.86,47.299186999999996,530436.9500000001,6071321.3,1084181.5999999999,30891870.0,0.010169487,-0.01218863,-0.08304559,205844.02
81.88,47.31078,526065.5,5608216.3,1091638.0,30456705.0,0.009911585,-0.013564463,-0.054554563,212759.39
81.9,47.330653999999996,519549.44,5142114.000000001,1099356.0,29973720.0,0.009630718,-0.014371201,-0.02623389,219057.7
81.92,47.34059,510641.48,4696993.7,1097393.8,29404658.0,0.009339253,-0.014627606999999999,0.0006388122599999999,224419.77
81.939995,47.36047,507424.68,4194922.000000001,1099356.0,28845162.0,0.009049554,-0.0142899025,0.033175647,232462.88
81.96,47.370407,498021.82,3832231.2,1100925.8,28285666.0,0.00877222,-0.013414371999999999,0.054384217,235569.47
81.979996,47.39028,493237.9,3331658.1999999997,1106419.9000000001,27883977.000000004,0.008516084,-0.012019778,0.084962025,243548.75
82.0,47.400220000000004,486721.9,3027417.7,1108513.0,27429683.999999996,0.008295278,-0.010124881,0.10408381,247059.62
82.02,47.420094,484494.89999999997,2604778.0,1124995.4,27257531.000000004,0.008115099,-0.0077609490000000005,0.13168049,255507.03
82.04,47.43003,484989.8,2381468.5,1123294.7999999998,26999300.0,0.007986148,-0.004946745,0.14956723,260698.88
82.06,47.449905,484412.39999999997,2131182.1,1148934.2999999998,27085379.0,0.007919023,-0.0017885829999999998,0.16540979,266422.7
82.08,47.46978,490516.05,1997795.9000000001,1159007.0,27209710.0,0.007917256,0.0016509996,0.17822862,272337.97
82.1,47.479717,497691.89999999997,1954332.9999999998,1170780.2,27482285.0,0.007986148,0.0053219725,0.1881089,278593.72
82.11999499999999,47.499590000000005,507424.68,1925857.2999999998,1207277.1,28094385.0,0.008130997,0.009180559,0.19688194,286168.72
82.14,47.519465999999994,518972.05,2123688.5,1220358.4000000001,28673010.0,0.008353570500000001,0.01306416,0.19109003,288913.6
82.15999599999999,47.539345000000004,535055.8999999999,2261570.8,1251361.2,29610285.0,0.008653868,0.016903985,0.19232507,296701.38
82.18,47.549282,553531.74,2568808.8,1289820.3,30686242.000000004,0.009030123000000001,0.020681271,0.18457414,302169.8
82.2,47.570812,575801.64,2885039.0,1323308.6,31943914.0,0.0094805695,0.024289707,0.1758863,309000.1
82.22,47.590687,598319.03,3400599.4,1354442.1,33282879.999999996,0.009999908,0.027622975,0.15672193,312638.62
82.24,47.61056,626940.06,3851714.5999999996,1402712.2999999998,34923113.0,0.010582838,0.030631047,0.14347723,320532.78
82.25999499999999,47.630435999999996,652756.65,4485674.0,1443526.1,36568130.0,0.011222295,0.033251382,0.11800991,324107.5
82.28,47.65031,685501.7000000001,5043198.0,1493889.3,38461812.00000001,0.011909447,0.0354277,0.09931401,331959.12
82.299995,47.670185,714947.6,5756590.0,1541374.5,40355492.0,0.01263546,0.037141237,0.071674734,336597.75
82.32,47.690063,751816.65,6474477.5,1587944.0999999999,42287430.0,0.013391503,0.03831695,0.045738957999999996,342683.25
82.34,47.709938,781509.9,7222339.399999999,1637391.5999999999,44324570.0,0.014165211499999998,0.03891106,0.013713168999999999,346385.66
82.36,47.729813,818049.13,7926739.000000001,1683961.2,46356930.0,0.014944218,0.03892982,-0.011541207,353343.56
82.38,47.749687,853433.6,8643128.0,1739949.3,48398855.0,0.015717926,0.038454533,-0.036284536,360429.16
82.4,47.76956,884776.4,9334038.0,1792536.3,50450344.00000001,0.016479268999999998,0.03744142,-0.06460521,365450.78
82.42,47.789436,917851.4400000001,10021951.0,1833873.3,52329676.0,0.017212348,0.035896733,-0.08947630000000001,371493.75
82.439995,47.809309999999996,950184.1,10699373.0,1878349.9,54132500.0,0.017911864,0.033858,-0.11421963,376706.9
82.46,47.829184999999995,976825.5599999999,11286872.0,1929759.5,55920977.0,0.018563688000000002,0.031337723,-0.13721687,381600.84
82.479996,47.860657,1005446.53,11809926.000000002,1965733.3,57484700.0,0.019162515,0.02842346,-0.15403892,388069.38
82.5,47.88053,1031840.6,12306003.0,2002491.8,58890613.0,0.019699518,0.025190253,-0.16839089999999998,394197.47
82.52,47.900406,1049491.6,12685180.0,2042782.3,60210450.0,0.020167628,0.021669371,-0.18299842,398580.75
82.54,47.92028,1071926.4000000001,12990919.0,2072084.5,61300754.0,0.020565081000000002,0.017948367,-0.18861996,405432.28
82.56,47.950092,1086690.5999999999,13307149.0,2088959.5,62099350.0,0.02088481,0.014071018999999999,-0.19879837,408304.8
82.58,47.969967,1100465.0,13352110.0,2125325.6999999997,62955332.0,0.021126814,0.010137388,-0.19343235,416560.72
82.6,47.98984,1109208.0,13469011.0,2144817.0,63438316.0,0.021291096000000002,0.006266294,-0.1929213,420688.66
82.61999499999999,48.019657,1118116.0,13376090.0,2162084.1999999997,63820880.0,0.021377651,0.002520276,-0.18108198,428263.66
82.64,48.03953,1121250.2,13314643.0,2169933.0,63935650.0,0.021393548999999998,-0.0010131133999999999,-0.17175531,432944.8
82.65999599999999,48.059406,1121827.6,13200740.0,2177520.3000000003,63883043.0,0.021338789,-0.004358889,-0.16217314,436093.97
82.68,48.089220000000005,1121910.0,12868023.000000002,2194787.6,63816098.0,0.021220436000000002,-0.0073607066,-0.13768533,444690.3
82.7,48.11075,1117043.7,12610243.0,2193087.0,63467008.0,0.021047324,-0.009962282,-0.12235384,447690.53
82.72,48.14056,1114816.7000000002,12252049.0,2196095.6999999997,63041410.0,0.02082475,-0.012157361,-0.09671617,454350.56
82.74,48.16044,1105331.3,11877368.999999998,2193087.0,62505820.0,0.020563316,-0.013883406000000001,-0.07572054,457925.28
82.75999499999999,48.19025,1097578.0999999999,11444238.000000002,2192694.5999999996,61908070.0,0.020273617,-0.015121656,-0.04786833,464010.8
82.78,48.210125,1088917.6,11011107.0,2186677.2,61248150.0,0.01996272,-0.015834587,-0.02333794,468117.47
82.799995,48.239937,1080999.4,10530018.0,2186153.8,60607360.0,0.019642991999999998,-0.01600344,0.0067288224,474586.0
82.82,48.259809999999995,1071514.0,10056421.999999998,2184191.6999999997,59976133.0,0.019326797,-0.01559069,0.034282923,479969.34
82.84,48.289623,1063018.4,9668253.0,2178305.1999999997,59287520.0,0.019022966000000002,-0.014671383,0.057407927000000004,483607.9
82.86,48.309498,1053945.6,9244115.0,2174903.8,58723242.0,0.018742099999999998,-0.013264281999999999,0.08321594,489076.38
82.88,48.339314,1047347.0,8866437.0,2171241.1999999997,58216348.0,0.018494796,-0.011375638,0.10523367,493587.3
82.9,48.370779999999996,1043222.9,8550207.0,2177258.5,57848133.0,0.018289886,-0.0090429755,0.12767728,499311.12
82.92,48.390656,1036872.0000000001,8295424.000000001,2178697.5,57575555.0,0.018136205,-0.0063475934,0.14126268,502077.25
82.939995,48.420466999999995,1041490.8,8058626.0,2186284.7,57436880.0,0.01803905,-0.0033082531,0.16268419,509928.88
82.96,48.45028,1039511.2,7977695.300000001,2188901.0,57408187.99999999,0.018005487,1.2507573e-05,0.16864643,512014.12
82.979996,48.470154,1042315.7000000001,7931235.0,2202897.9999999995,57599465.0,0.018040815,0.0034583440000000003,0.17511973,515950.56
83.0,48.499970000000005,1053038.2,7922241.999999999,2218464.8000000003,57977246.0,0.018145036,0.0070480173,0.18350945,522504.22
83.02,48.52978,1060956.4000000001,8067618.0,2232069.3000000003,58465010.0,0.01832345,0.010706482,0.18150786,525908.7
83.04,48.549656,1070771.7,8281936.0,2254046.1,59153625.0,0.018572519,0.014283648999999999,0.17546043,529079.1
83.06,48.579468,1089989.9000000001,8484263.0,2277854.0,60047863.0,0.018894015,0.017773261000000002,0.17324588,535803.0
83.08,48.60928,1106568.6,8855946.0,2309903.3,61104687.99999999,0.019282635,0.021131545,0.16178985,539760.7
83.1,48.64075,1125209.4,9305562.5,2336458.5,62271504.0,0.019736614,0.024202152999999997,0.14484003,542654.56
83.11999499999999,48.670563,1146654.4,9789649.0,2366284.0,63596125.0,0.020248886,0.026928805,0.12742175,546697.4
83.14,48.690437,1173873.3,10281230.0,2400033.7,65064203.0,0.020812385,0.029324004,0.11145144,552633.94
83.15999599999999,48.72025,1199690.0,10916688.0,2434830.0,66570539.99999999,0.02141828,0.031312708,0.08713399,555655.44
83.18,48.75006,1228888.3,11559640.0,2467795.2,68167734.0,0.02206127,0.03283238,0.06503109,560549.4
83.2,48.779872999999995,1256931.9000000001,12193598.999999998,2518550.8,69980125.0,0.02272899,0.033883017,0.039478596,564400.7
83.22,48.80969,1284480.6,12830556.0,2558710.4,71749470.0,0.02341261,0.03443335,0.015288906000000001,569273.4
83.24,48.8395,1315658.6,13525963.0,2593768.6,73466220.0,0.024103292999999998,0.034495886,-0.008815609,574295.0
83.25999499999999,48.869312,1343454.7,14263333.0,2626472.0,75139930.0,0.024788677999999998,0.034014344,-0.03905272,576273.9
83.28,48.90078,1373230.5,14942253.999999998,2666108.4,76827984.0,0.025459932,0.032957453,-0.06643647,579231.5
83.299995,48.920654,1400861.7,15568720.0,2700904.8,78458650.0,0.026104689,0.03139401,-0.089817,583465.9
83.32,48.95047,1425606.0999999999,16096270.0,2752183.5999999996,80161050.0,0.026712349,0.029424066000000002,-0.10689458,589849.3
